SAMPLE_ID	brca_metabric_mutations	brca_metabric_cna	brca_metabric_mrna
MB-7121	METABRIC_173	METABRIC_173	METABRIC_173
MB-7122	METABRIC_173	METABRIC_173	METABRIC_173
MB-7123	METABRIC_173	METABRIC_173	METABRIC_173
MB-7124	METABRIC_173	METABRIC_173	METABRIC_173
MB-7127	METABRIC_173	METABRIC_173	METABRIC_173
MB-7128	METABRIC_173	METABRIC_173	METABRIC_173
MB-7130	METABRIC_173	METABRIC_173	METABRIC_173
MB-7131	METABRIC_173	METABRIC_173	METABRIC_173
MB-7132	METABRIC_173	METABRIC_173	METABRIC_173
MB-7133	METABRIC_173	METABRIC_173	METABRIC_173
MB-7135	METABRIC_173	METABRIC_173	METABRIC_173
MB-7137	METABRIC_173	METABRIC_173	METABRIC_173
MB-7138	METABRIC_173	METABRIC_173	METABRIC_173
MB-7140	METABRIC_173	METABRIC_173	METABRIC_173
MB-7141	METABRIC_173	METABRIC_173	METABRIC_173
MB-7142	METABRIC_173	METABRIC_173	METABRIC_173
MB-7143	METABRIC_173	METABRIC_173	METABRIC_173
MB-7144	METABRIC_173	METABRIC_173	METABRIC_173
MB-7145	METABRIC_173	METABRIC_173	METABRIC_173
MB-7147	METABRIC_173	METABRIC_173	METABRIC_173
MB-7148	METABRIC_173	METABRIC_173	METABRIC_173
MB-7149	METABRIC_173	METABRIC_173	METABRIC_173
MB-7150	METABRIC_173	METABRIC_173	METABRIC_173
MB-7151	METABRIC_173	METABRIC_173	METABRIC_173
MB-7152	METABRIC_173	METABRIC_173	METABRIC_173
MB-7153	METABRIC_173	METABRIC_173	METABRIC_173
MB-7154	METABRIC_173	METABRIC_173	METABRIC_173
MB-7155	METABRIC_173	METABRIC_173	METABRIC_173
MB-7157	METABRIC_173	METABRIC_173	METABRIC_173
MB-7158	METABRIC_173	METABRIC_173	METABRIC_173
MB-7159	METABRIC_173	METABRIC_173	METABRIC_173
MB-7160	METABRIC_173	METABRIC_173	METABRIC_173
MB-7161	METABRIC_173	METABRIC_173	METABRIC_173
MB-7162	METABRIC_173	METABRIC_173	METABRIC_173
MB-7163	METABRIC_173	METABRIC_173	METABRIC_173
MB-7164	METABRIC_173	METABRIC_173	METABRIC_173
MB-7165	METABRIC_173	METABRIC_173	METABRIC_173
MB-7167	METABRIC_173	METABRIC_173	METABRIC_173
MB-7168	METABRIC_173	METABRIC_173	METABRIC_173
MB-7170	METABRIC_173	METABRIC_173	METABRIC_173
MB-7171	METABRIC_173	METABRIC_173	METABRIC_173
MB-7172	METABRIC_173	METABRIC_173	METABRIC_173
MB-7173	METABRIC_173	METABRIC_173	METABRIC_173
MB-7174	METABRIC_173	METABRIC_173	METABRIC_173
MB-7176	METABRIC_173	METABRIC_173	METABRIC_173
MB-7181	METABRIC_173	METABRIC_173	METABRIC_173
MB-7182	METABRIC_173	METABRIC_173	METABRIC_173
MB-7185	METABRIC_173	METABRIC_173	METABRIC_173
MB-7186	METABRIC_173	METABRIC_173	METABRIC_173
MB-7187	METABRIC_173	METABRIC_173	METABRIC_173
MB-7188	METABRIC_173	METABRIC_173	METABRIC_173
MB-7189	METABRIC_173	METABRIC_173	METABRIC_173
MB-7193	METABRIC_173	METABRIC_173	METABRIC_173
MB-7194	METABRIC_173	METABRIC_173	METABRIC_173
MB-7195	METABRIC_173	METABRIC_173	METABRIC_173
MB-7196	METABRIC_173	METABRIC_173	METABRIC_173
MB-7197	METABRIC_173	METABRIC_173	METABRIC_173
MB-7198	METABRIC_173	METABRIC_173	METABRIC_173
MB-7199	METABRIC_173	METABRIC_173	METABRIC_173
MB-7200	METABRIC_173	METABRIC_173	METABRIC_173
MB-7201	METABRIC_173	METABRIC_173	METABRIC_173
MB-7205	METABRIC_173	METABRIC_173	METABRIC_173
MB-7207	METABRIC_173	METABRIC_173	METABRIC_173
MB-7208	METABRIC_173	METABRIC_173	METABRIC_173
MB-7212	METABRIC_173	METABRIC_173	METABRIC_173
MB-7215	METABRIC_173	METABRIC_173	METABRIC_173
MB-7216	METABRIC_173	METABRIC_173	METABRIC_173
MB-7217	METABRIC_173	METABRIC_173	METABRIC_173
MB-7218	METABRIC_173	METABRIC_173	METABRIC_173
MB-7219	METABRIC_173	METABRIC_173	METABRIC_173
MB-7220	METABRIC_173	METABRIC_173	METABRIC_173
MB-7225	METABRIC_173	METABRIC_173	METABRIC_173
MB-7226	METABRIC_173	METABRIC_173	METABRIC_173
MB-7227	METABRIC_173	METABRIC_173	METABRIC_173
MB-7228	METABRIC_173	METABRIC_173	METABRIC_173
MB-7229	METABRIC_173	METABRIC_173	METABRIC_173
MB-7230	METABRIC_173	METABRIC_173	METABRIC_173
MB-7231	METABRIC_173	METABRIC_173	METABRIC_173
MB-7232	METABRIC_173	METABRIC_173	METABRIC_173
MB-7233	METABRIC_173	METABRIC_173	METABRIC_173
MB-7234	METABRIC_173	METABRIC_173	METABRIC_173
MB-7235	METABRIC_173	METABRIC_173	METABRIC_173
MB-7236	METABRIC_173	METABRIC_173	METABRIC_173
MB-7237	METABRIC_173	METABRIC_173	METABRIC_173
MB-7238	METABRIC_173	METABRIC_173	METABRIC_173
MB-7241	METABRIC_173	METABRIC_173	METABRIC_173
MB-7243	METABRIC_173	METABRIC_173	METABRIC_173
MB-7244	METABRIC_173	METABRIC_173	METABRIC_173
MB-7249	METABRIC_173	METABRIC_173	METABRIC_173
MB-7250	METABRIC_173	METABRIC_173	METABRIC_173
MB-7251	METABRIC_173	METABRIC_173	METABRIC_173
MB-7252	METABRIC_173	METABRIC_173	METABRIC_173
MB-7253	METABRIC_173	METABRIC_173	METABRIC_173
MB-7254	METABRIC_173	METABRIC_173	METABRIC_173
MB-7256	METABRIC_173	METABRIC_173	METABRIC_173
MB-7258	METABRIC_173	METABRIC_173	METABRIC_173
MB-7260	METABRIC_173	METABRIC_173	METABRIC_173
MB-7262	METABRIC_173	METABRIC_173	METABRIC_173
MB-7263	METABRIC_173	METABRIC_173	METABRIC_173
MB-7264	METABRIC_173	METABRIC_173	METABRIC_173
MB-7266	METABRIC_173	METABRIC_173	METABRIC_173
MB-7267	METABRIC_173	METABRIC_173	METABRIC_173
MB-7268	METABRIC_173	METABRIC_173	METABRIC_173
MB-7269	METABRIC_173	METABRIC_173	METABRIC_173
MB-7270	METABRIC_173	METABRIC_173	METABRIC_173
MB-7273	METABRIC_173	METABRIC_173	METABRIC_173
MB-7275	METABRIC_173	METABRIC_173	METABRIC_173
MB-7276	METABRIC_173	METABRIC_173	METABRIC_173
MB-7277	METABRIC_173	METABRIC_173	METABRIC_173
MB-7278	METABRIC_173	METABRIC_173	METABRIC_173
MB-7279	METABRIC_173	METABRIC_173	METABRIC_173
MB-7280	METABRIC_173	METABRIC_173	METABRIC_173
MB-7281	METABRIC_173	METABRIC_173	METABRIC_173
MB-7283	METABRIC_173	METABRIC_173	METABRIC_173
MB-7284	METABRIC_173	METABRIC_173	METABRIC_173
MB-7285	METABRIC_173	METABRIC_173	METABRIC_173
MB-7286	METABRIC_173	METABRIC_173	METABRIC_173
MB-7287	METABRIC_173	METABRIC_173	METABRIC_173
MB-7288	METABRIC_173	METABRIC_173	METABRIC_173
MB-7289	METABRIC_173	METABRIC_173	METABRIC_173
MB-7291	METABRIC_173	METABRIC_173	METABRIC_173
MB-7292	METABRIC_173	METABRIC_173	METABRIC_173
MB-7293	METABRIC_173	METABRIC_173	METABRIC_173
MB-7294	METABRIC_173	METABRIC_173	METABRIC_173
MB-7295	METABRIC_173	METABRIC_173	METABRIC_173
MB-7296	METABRIC_173	METABRIC_173	METABRIC_173
MB-7297	METABRIC_173	METABRIC_173	METABRIC_173
MB-7298	METABRIC_173	METABRIC_173	METABRIC_173
MB-7299	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0035	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0058	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0059	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0060	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0061	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0062	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0063	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0064	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0065	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0066	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0067	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0068	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0069	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0070	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0071	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0072	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0073	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0074	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0075	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0076	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0077	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0078	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0079	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0080	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0081	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0082	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0083	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0084	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0085	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0086	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0087	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0088	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0089	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0090	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0091	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0092	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0093	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0094	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0095	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0131	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0132	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0133	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0134	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0135	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0136	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0137	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0138	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0139	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0140	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0141	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0142	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0143	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0144	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0145	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0146	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0147	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0148	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0149	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0150	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0151	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0152	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0153	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0154	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0155	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0156	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0157	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0158	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0159	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0160	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0161	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0162	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0163	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0164	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0165	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0166	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0167	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0168	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0169	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0170	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0171	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0172	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0173	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0174	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0175	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0176	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0177	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0178	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0179	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0180	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0181	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0182	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0183	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0184	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0185	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0186	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0187	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0188	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0189	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0190	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0191	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0192	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0193	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0194	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0195	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0196	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0197	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0198	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0199	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0200	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0201	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0202	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0203	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0204	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0205	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0206	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0207	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0208	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0209	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0210	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0211	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0212	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0213	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0214	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0215	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0216	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0217	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0218	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0219	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0220	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0221	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0222	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0223	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0224	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0225	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0226	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0227	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0228	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0229	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0230	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0231	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0232	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0233	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0234	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0235	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0236	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0237	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0238	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0239	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0240	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0241	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0242	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0243	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0244	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0245	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0246	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0247	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0248	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0249	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0250	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0251	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0252	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0253	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0254	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0255	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0256	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0257	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0258	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0259	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0260	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0261	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0262	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0266	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0273	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0275	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0276	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0279	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0281	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0285	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0286	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0299	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0303	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0304	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0305	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0312	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0313	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0325	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0327	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0328	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0329	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0330	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0331	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0332	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0333	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0334	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0335	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0336	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0337	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0338	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0339	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0340	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0341	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0342	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0343	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0344	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0345	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0346	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0347	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0348	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0349	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0350	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0351	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0352	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0353	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0354	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0355	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0356	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0357	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0358	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0359	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0360	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0361	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0362	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0363	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0364	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0365	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0366	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0367	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0368	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0369	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0370	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0371	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0372	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0373	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0374	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0375	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0376	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0377	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0378	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0379	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0380	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0381	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0382	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0383	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0384	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0385	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0386	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0387	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0388	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0389	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0390	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0391	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0392	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0393	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0394	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0395	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0396	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0397	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0398	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0399	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0400	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0401	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0402	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0403	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0404	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0405	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0406	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0407	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0408	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0409	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0456	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0466	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0468	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0479	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0490	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0508	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0510	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0515	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0516	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0525	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0528	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0558	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0600	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0602	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0646	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0652	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0673	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0685	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0689	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0690	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0691	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0692	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0693	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0694	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0695	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0696	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0697	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0698	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0699	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0700	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0701	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0702	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0703	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0704	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0705	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0706	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0707	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0708	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0709	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0710	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0711	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0712	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0713	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0714	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0715	METABRIC_173	METABRIC_173	METABRIC_173
MTS-T0716	METABRIC_173	METABRIC_173	METABRIC_173
